timestamp,price,volume
1762457820000,0.2686,7613.0
1762457880000,0.2687,25668.0
1762457940000,0.268,10796.0
1762458000000,0.2673,16307.0
1762458060000,0.267,27908.0
1762458120000,0.2667,132824.0
1762458180000,0.2669,22980.0
1762458240000,0.2674,28460.0
1762458300000,0.2674,6920.0
1762458360000,0.2674,9638.0
1762458420000,0.2676,30675.0
1762458480000,0.2669,151539.0
1762458540000,0.267,37627.0
1762458600000,0.2674,21429.0
1762458660000,0.267,113173.0
1762458720000,0.2669,23346.0
1762458780000,0.2672,7362.0
1762458840000,0.2672,2549.0
1762458900000,0.267,18229.0
1762458960000,0.2673,4862.0
1762459020000,0.2674,19732.0
1762459080000,0.2681,71084.0
1762459140000,0.2677,21216.0
1762459200000,0.2682,12191.0
1762459260000,0.268,27516.0
1762459320000,0.2681,50370.0
1762459380000,0.2681,10921.0
1762459440000,0.2685,14086.0
1762459500000,0.2694,718289.0
1762459560000,0.2704,506968.0
1762459620000,0.2707,69499.0
1762459680000,0.2707,184978.0
1762459740000,0.2695,520613.0
1762459800000,0.2693,37307.0
1762459860000,0.2694,59883.0
1762459920000,0.2693,60737.0
1762459980000,0.269,31755.0
1762460040000,0.2688,5571.0
1762460100000,0.2689,19222.0
1762460160000,0.2688,28104.0
1762460220000,0.2687,36207.0
1762460280000,0.2689,10377.0
1762460340000,0.2691,52985.0
1762460400000,0.2695,17196.0
1762460460000,0.2694,20753.0
1762460520000,0.2695,7692.0
1762460580000,0.2697,5256.0
1762460640000,0.2698,10867.0
1762460700000,0.2697,15716.0
1762460760000,0.2693,34983.0
1762460820000,0.269,12973.0
1762460880000,0.2688,10473.0
1762460940000,0.2681,59243.0
1762461000000,0.2674,32308.0
1762461060000,0.2668,19030.0
1762461120000,0.267,44400.0
1762461180000,0.2672,20790.0
1762461240000,0.2676,23096.0
1762461300000,0.2676,22625.0
1762461360000,0.2675,8540.0
1762461420000,0.2675,16010.0
1762461480000,0.2678,19295.0
1762461540000,0.2671,35490.0
1762461600000,0.2668,18076.0
1762461660000,0.2669,60434.0
1762461720000,0.2665,21906.0
1762461780000,0.2661,92109.0
1762461840000,0.266,92133.0
1762461900000,0.266,43425.0
1762461960000,0.2656,45893.0
1762462020000,0.2661,28197.0
1762462080000,0.2661,9864.0
1762462140000,0.2663,33451.0
1762462200000,0.2664,62494.0
1762462260000,0.2659,28419.0
1762462320000,0.2662,15509.0
1762462380000,0.2662,30652.0
1762462440000,0.2661,31065.0
1762462500000,0.2666,107735.0
1762462560000,0.2668,30699.0
1762462620000,0.2663,10922.0
1762462680000,0.2663,48545.0
1762462740000,0.2667,56467.0
1762462800000,0.2671,25709.0
1762462860000,0.2671,173008.0
1762462920000,0.2675,14974.0
1762462980000,0.2669,32419.0
1762463040000,0.2669,23834.0
1762463100000,0.2665,45735.0
1762463160000,0.267,52830.0
1762463220000,0.2673,19278.0
1762463280000,0.2671,25041.0
1762463340000,0.2675,41228.0
1762463400000,0.2672,5624.0
1762463460000,0.2674,17000.0
1762463520000,0.267,3296.0
1762463580000,0.267,29286.0
1762463640000,0.2671,11228.0
1762463700000,0.267,13751.0
1762463760000,0.2672,25971.0
1762463820000,0.2679,72920.0
1762463880000,0.2676,19284.0
1762463940000,0.2676,30676.0
1762464000000,0.2674,34586.0
1762464060000,0.2673,3578.0
1762464120000,0.2672,53304.0
1762464180000,0.2669,41516.0
1762464240000,0.2671,41560.0
1762464300000,0.2664,9040.0
1762464360000,0.2664,6410.0
1762464420000,0.2669,19715.0
1762464480000,0.2669,20266.0
1762464540000,0.267,1892.0
1762464600000,0.2673,41200.0
1762464660000,0.2674,14458.0
1762464720000,0.2677,9438.0
1762464780000,0.2679,2560.0
1762464840000,0.2684,51832.0
1762464900000,0.2682,42657.0
1762464960000,0.2688,37558.0
1762465020000,0.2688,7080.0
1762465080000,0.2687,33753.0
1762465140000,0.2686,8450.0
1762465200000,0.2687,12667.0
1762465260000,0.2688,4789.0
1762465320000,0.2695,10046.0
1762465380000,0.2695,25554.0
1762465440000,0.2693,17524.0
1762465500000,0.2689,14315.0
1762465560000,0.2688,8965.0
1762465620000,0.2688,18520.0
1762465680000,0.2686,25585.0
1762465740000,0.2682,11530.0
1762465800000,0.2684,18976.0
1762465860000,0.2693,56111.0
1762465920000,0.2695,52942.0
1762465980000,0.2693,40318.0
1762466040000,0.2693,15292.0
1762466100000,0.2694,8620.0
1762466160000,0.2693,9377.0
1762466220000,0.2691,47282.0
1762466280000,0.2691,68005.0
1762466340000,0.2691,3206.0
1762466400000,0.2693,14437.0
1762466460000,0.2695,15429.0
1762466520000,0.2697,5637.0
1762466580000,0.2697,1751.0
1762466640000,0.2701,33662.0
1762466700000,0.2701,50708.0
1762466760000,0.2703,18777.0
1762466820000,0.2701,42299.0
1762466880000,0.27,164892.0
1762466940000,0.2699,12007.0
1762467000000,0.27,21376.0
1762467060000,0.27,7058.0
1762467120000,0.2698,17065.0
1762467180000,0.2699,22337.0
1762467240000,0.2694,37281.0
1762467300000,0.2697,56860.0
1762467360000,0.2697,24000.0
1762467420000,0.2697,10229.0
