timestamp,price,volume
1760213640000,0.2061,111377.4
1760213700000,0.2064,127684.4
1760213760000,0.2063,53829.2
1760213820000,0.2066,45764.8
1760213880000,0.2067,132406.3
1760213940000,0.2065,96738.2
1760214000000,0.207,48348.6
1760214060000,0.2063,38405.4
1760214120000,0.2059,67503.2
1760214180000,0.2057,91947.9
1760214240000,0.2061,80940.5
1760214300000,0.2058,64240.8
1760214360000,0.2052,91795.6
1760214420000,0.2045,140737.6
1760214480000,0.2048,492752.8
1760214540000,0.2051,93490.6
1760214600000,0.2047,148542.7
1760214660000,0.2042,153357.1
1760214720000,0.2039,208576.8
1760214780000,0.2036,148520.0
1760214840000,0.204,128413.1
1760214900000,0.2036,95685.5
1760214960000,0.2027,241608.5
1760215020000,0.2027,1725421.6
1760215080000,0.203,219168.7
1760215140000,0.2031,103407.5
1760215200000,0.2033,446703.2
1760215260000,0.2035,129501.7
1760215320000,0.2026,118981.5
1760215380000,0.2027,110317.7
1760215440000,0.2027,95636.0
1760215500000,0.2032,134072.8
1760215560000,0.2045,483584.1
1760215620000,0.2038,139945.9
1760215680000,0.203,137528.2
1760215740000,0.203,77952.0
1760215800000,0.2034,213154.4
1760215860000,0.2032,85383.4
1760215920000,0.2027,127234.6
1760215980000,0.2032,80528.7
1760216040000,0.203,46726.7
1760216100000,0.2027,160913.6
1760216160000,0.2013,622468.5
1760216220000,0.2021,198515.0
1760216280000,0.2018,3672496.7
1760216340000,0.2021,389195.8
1760216400000,0.2015,97749.9
1760216460000,0.2016,96545.7
1760216520000,0.2012,122825.6
1760216580000,0.2008,461112.5
1760216640000,0.2,429516.4
1760216700000,0.199,598862.8
1760216760000,0.198,947574.2
1760216820000,0.1985,548623.9
1760216880000,0.1983,185413.2
1760216940000,0.1985,191630.9
1760217000000,0.1985,100227.8
1760217060000,0.1986,101468.9
1760217120000,0.1992,170970.3
1760217180000,0.1989,186663.2
1760217240000,0.1993,194074.4
1760217300000,0.2,428413.9
1760217360000,0.2014,305362.9
1760217420000,0.2016,229068.8
1760217480000,0.2015,91168.4
1760217540000,0.2015,42281.4
1760217600000,0.2019,160824.7
1760217660000,0.2022,68554.5
1760217720000,0.2037,221750.8
1760217780000,0.2037,165254.7
1760217840000,0.2047,618460.7
1760217900000,0.2045,139618.1
1760217960000,0.2046,103483.3
1760218020000,0.2037,103111.6
1760218080000,0.2033,85970.8
1760218140000,0.203,62968.9
1760218200000,0.2024,109586.1
1760218260000,0.2022,156431.1
1760218320000,0.202,117259.7
1760218380000,0.2018,79031.4
1760218440000,0.2021,63316.9
1760218500000,0.2022,11319.5
1760218560000,0.2034,57175.8
1760218620000,0.2028,54623.0
1760218680000,0.2034,71885.2
1760218740000,0.2026,32640.3
1760218800000,0.2026,162892.6
1760218860000,0.2025,35520.1
1760218920000,0.2025,53939.7
1760218980000,0.2024,25061.2
1760219040000,0.2022,30030.5
1760219100000,0.203,27436.9
1760219160000,0.2042,167402.4
1760219220000,0.2042,91592.4
1760219280000,0.2044,52922.1
1760219340000,0.2042,64948.5
1760219400000,0.204,39840.6
1760219460000,0.2043,13180.5
1760219520000,0.2041,16918.1
1760219580000,0.2039,18946.3
1760219640000,0.2041,16478.1
1760219700000,0.2039,22217.0
1760219760000,0.2042,4610.5
1760219820000,0.2037,18237.6
1760219880000,0.2036,30035.3
1760219940000,0.2037,4511.5
1760220000000,0.204,18256.4
1760220060000,0.2039,86483.5
1760220120000,0.2041,34924.1
1760220180000,0.2036,126486.8
1760220240000,0.2039,61776.3
1760220300000,0.2027,203727.8
1760220360000,0.2029,346435.1
1760220420000,0.2035,213247.3
1760220480000,0.2037,138326.1
1760220540000,0.2033,233697.8
1760220600000,0.2031,171035.6
1760220660000,0.2034,69901.5
1760220720000,0.2031,11013.3
1760220780000,0.2032,10106.4
1760220840000,0.2031,14762.1
1760220900000,0.2033,29299.4
1760220960000,0.2031,16745.4
1760221020000,0.2032,12492.0
